service,action,AWS Service,Description,Resource type (console),resources.type,eventType,eventCategory,eventName,ACSC Recommended,ACSC Logging Condition
sustainability,GetEstimatedCarbonEmissions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sustainability,GetEstimatedCarbonEmissionsDimensionValues,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sustainability,GetEstimatedWaterAllocation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sustainability,GetEstimatedWaterAllocationDimensionValues,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CancelTimer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CancelWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CompleteWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ContinueAsNewWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CountClosedWorkflowExecutions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CountOpenWorkflowExecutions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CountPendingActivityTasks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,CountPendingDecisionTasks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DeleteActivityType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DeleteWorkflowType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DeprecateActivityType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DeprecateDomain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DeprecateWorkflowType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DescribeActivityType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DescribeDomain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DescribeWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,DescribeWorkflowType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,FailWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,GetWorkflowExecutionHistory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListActivityTypes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListClosedWorkflowExecutions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListDomains,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListOpenWorkflowExecutions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListTagsForResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ListWorkflowTypes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,PollForActivityTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,PollForDecisionTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RecordActivityTaskHeartbeat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RecordMarker,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RegisterActivityType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RegisterDomain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RegisterWorkflowType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RequestCancelActivityTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RequestCancelExternalWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RequestCancelWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RespondActivityTaskCanceled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RespondActivityTaskCompleted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RespondActivityTaskFailed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,RespondDecisionTaskCompleted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,ScheduleActivityTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,SignalExternalWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,SignalWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,StartChildWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,StartTimer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,StartWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,TagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,TerminateWorkflowExecution,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,UndeprecateActivityType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,UndeprecateDomain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,UndeprecateWorkflowType,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swf,UntagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,AssociateResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,CreateCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,CreateGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DeleteCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DeleteGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DescribeCanaries,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DescribeCanariesLastRun,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DescribeRuntimeVersions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,DisassociateResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,GetCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,GetCanaryRuns,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,GetGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,ListAssociatedGroups,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,ListGroupResources,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,ListGroups,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,ListTagsForResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,StartCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,StartCanaryDryRun,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,StopCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,TagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,UntagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
synthetics,UpdateCanary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,DescribeReportCreation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,GetComplianceSummary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,GetResources,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,GetTagKeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,GetTagValues,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,ListRequiredTags,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,StartReportCreation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,TagResources,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tag,UntagResources,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,BatchDeleteTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,BatchPutTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,CancelDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,CreateDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,DeleteSupplementalTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,DeleteTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetDocumentUploadUrl,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetExemptions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetTaxInfoReportingDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetTaxInheritance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetTaxInterview,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,GetTaxRegistrationDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,ListDocuments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,ListSupplementalTaxRegistrations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,ListTaxRegistrations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,ListWithholdingEligibleInvoices,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,PutSupplementalTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,PutTaxInheritance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,PutTaxInterview,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,PutTaxRegistration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tax,UpdateExemptions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,AnalyzeDocument,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,AnalyzeExpense,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,AnalyzeID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,CreateAdapter,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,CreateAdapterVersion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,DeleteAdapter,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,DeleteAdapterVersion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,DetectDocumentText,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetAdapter,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetAdapterVersion,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetDocumentAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetDocumentTextDetection,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetExpenseAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetLendingAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,GetLendingAnalysisSummary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,ListAdapterVersions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,ListAdapters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,ListTagsForResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,StartDocumentAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,StartDocumentTextDetection,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,StartExpenseAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,StartLendingAnalysis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,TagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,UntagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
textract,UpdateAdapter,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
thinclient,CreateEnvironment,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,CreateEnvironment,N/A,N/A
thinclient,DeleteDevice,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,DeleteDevice,N/A,N/A
thinclient,DeleteEnvironment,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,DeleteEnvironment,N/A,N/A
thinclient,DeregisterDevice,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,DeregisterDevice,N/A,N/A
thinclient,GetDevice,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,GetDevice,N/A,N/A
thinclient,GetDeviceDetails,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,GetDeviceDetails,N/A,N/A
thinclient,GetEnvironment,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,GetEnvironment,N/A,N/A
thinclient,GetSoftwareSet,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,GetSoftwareSet,N/A,N/A
thinclient,ListDeviceSessions,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,ListDeviceSessions,N/A,N/A
thinclient,ListDevices,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,ListDevices,N/A,N/A
thinclient,ListEnvironments,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,ListEnvironments,N/A,N/A
thinclient,ListSoftwareSets,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,ListSoftwareSets,N/A,N/A
thinclient,ListTagsForResource,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,ListTagsForResource,N/A,N/A
thinclient,TagResource,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,TagResource,N/A,N/A
thinclient,UntagResource,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,UntagResource,N/A,N/A
thinclient,UpdateDevice,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,UpdateDevice,N/A,N/A
thinclient,UpdateEnvironment,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,UpdateEnvironment,N/A,N/A
thinclient,UpdateSoftwareSet,Amazon WorkSpaces Thin Client,WorkSpaces Thin Client API activity on a Device.,Thin Client Device,AWS::ThinClient::Device,AwsApiCall,Data,UpdateSoftwareSet,N/A,N/A
timestream,CancelQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,CancelQuery,N/A,N/A
timestream,CreateBatchLoadTask,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,CreateBatchLoadTask,N/A,N/A
timestream,CreateDatabase,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,CreateDatabase,N/A,N/A
timestream,CreateScheduledQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,CreateScheduledQuery,N/A,N/A
timestream,CreateTable,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,CreateTable,N/A,N/A
timestream,DeleteDatabase,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DeleteDatabase,N/A,N/A
timestream,DeleteScheduledQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DeleteScheduledQuery,N/A,N/A
timestream,DeleteTable,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DeleteTable,N/A,N/A
timestream,DescribeAccountSettings,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeAccountSettings,N/A,N/A
timestream,DescribeBatchLoadTask,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeBatchLoadTask,N/A,N/A
timestream,DescribeDatabase,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeDatabase,N/A,N/A
timestream,DescribeEndpoints,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeEndpoints,N/A,N/A
timestream,DescribeScheduledQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeScheduledQuery,N/A,N/A
timestream,DescribeTable,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,DescribeTable,N/A,N/A
timestream,ExecuteScheduledQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ExecuteScheduledQuery,N/A,N/A
timestream,GetAwsBackupStatus,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,GetAwsBackupStatus,N/A,N/A
timestream,GetAwsRestoreStatus,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,GetAwsRestoreStatus,N/A,N/A
timestream,ListBatchLoadTasks,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListBatchLoadTasks,N/A,N/A
timestream,ListDatabases,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListDatabases,N/A,N/A
timestream,ListMeasures,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListMeasures,N/A,N/A
timestream,ListScheduledQueries,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListScheduledQueries,N/A,N/A
timestream,ListTables,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListTables,N/A,N/A
timestream,ListTagsForResource,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ListTagsForResource,N/A,N/A
timestream,PrepareQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,PrepareQuery,N/A,N/A
timestream,ResumeBatchLoadTask,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,ResumeBatchLoadTask,N/A,N/A
timestream,Select,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,Select,N/A,N/A
timestream,SelectValues,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,SelectValues,N/A,N/A
timestream,StartAwsBackupJob,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,StartAwsBackupJob,N/A,N/A
timestream,StartAwsRestoreJob,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,StartAwsRestoreJob,N/A,N/A
timestream,TagResource,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,TagResource,N/A,N/A
timestream,Unload,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,Unload,N/A,N/A
timestream,UntagResource,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,UntagResource,N/A,N/A
timestream,UpdateAccountSettings,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,UpdateAccountSettings,N/A,N/A
timestream,UpdateDatabase,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,UpdateDatabase,N/A,N/A
timestream,UpdateScheduledQuery,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,UpdateScheduledQuery,N/A,N/A
timestream,UpdateTable,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,UpdateTable,N/A,N/A
timestream,WriteRecords,Amazon Timestream,Amazon Timestream Query API activity on databases.,Timestream database,AWS::Timestream::Database,AwsApiCall,Data,WriteRecords,N/A,N/A
timestream-influxdb,CreateDbBackup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,CreateDbCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,CreateDbInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,CreateDbParameterGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,DeleteDbBackup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,DeleteDbCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,DeleteDbInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,GetDbBackup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,GetDbCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,GetDbInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,GetDbParameterGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListDbBackups,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListDbClusters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListDbInstances,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListDbInstancesForCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListDbParameterGroups,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,ListTagsForResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,RebootDbCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,RebootDbInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,RestoreFromDbBackup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,TagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,UntagResource,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,UpdateDbCluster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
timestream-influxdb,UpdateDbInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiros,CreateQuery,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiros,ExtendQuery,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiros,GetQueryAnswer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiros,GetQueryExplanation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiros,GetQueryExtensionAccounts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,CancelSolNetworkOperation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,CreateSolFunctionPackage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,CreateSolNetworkInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,CreateSolNetworkPackage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,DeleteSolFunctionPackage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,DeleteSolNetworkInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,DeleteSolNetworkPackage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolFunctionInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolFunctionPackage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolFunctionPackageContent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolFunctionPackageDescriptor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolNetworkInstance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tnb,GetSolNetworkOperation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
